AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
30,14,14692183.3218223,13179012.9295919,14446741.6982146,16031629.4717227,18558518.5203799,20643476.8613468
31,14,14688375.5712467,13104649.1295021,14487419.6141872,16077275.2379657,18615986.9914017,20797302.2754814
32,14,14888453.4496592,13346562.5141721,14883567.5903692,16373068.0442866,18555933.865986,20637671.2108877
33,14,14961028.5635167,13385408.0940206,14788679.8320955,16265985.4758375,18954495.5769454,21220924.9590902
34,14,14791495.6641168,13324331.3450921,14813654.4986709,16301595.3483616,18397823.0902761,21079475.3065464
35,14,14995039.3277641,13415237.2627387,14893667.1440409,16392697.9980552,18872950.003167,24134367.3604895
36,14,15055075.9595693,13495923.17139,14934586.6705747,16411391.4541886,19064674.9291804,20919515.3370817
37,14,15243977.8041221,13678703.5547208,15003735.3277566,16737377.922096,19354147.1804762,21734324.1110279
38,14,15348984.0978122,13556692.9649001,15341398.0645126,16934477.370802,19589132.882079,21725722.11929
39,14,15162226.6719554,13720646.9740322,15012941.3511254,16454457.66791,18962188.2801595,20548384.5530819
40,14,15392866.5792148,13804752.2920192,15381174.8767786,16868647.6561468,19061212.2577081,21489023.7867988
1,15,10675691.9736473,9468013.87576855,10478682.3976578,11855206.5592419,14112255.3026941,16183332.1045349
2,15,10776658.2558679,9668726.44414099,10705006.2223337,11898876.5317188,13719221.4485154,17083569.7216118
3,15,10753062.9086606,9428036.43294873,10652401.9902922,11972309.5087581,13623196.6356429,16031706.4556658
4,15,10640602.2589778,9434937.17395429,10577372.0485924,11753585.3416443,13652709.8959419,15567476.597783
5,15,11065719.3315933,9874626.3673177,10936295.7345139,12176054.1091523,14109529.0551271,16079940.9626715
6,15,11019414.917811,9837719.21925615,10873497.6154979,12131332.6754792,14247795.9462046,16622502.1320846
7,15,11030630.6749257,9826587.87170699,10883321.7242517,12226202.7390353,14164988.0850246,16643686.5680198
8,15,11168474.344179,9965589.50818114,11126375.7270753,12304686.4214655,14488991.1490655,16905336.2779729
9,15,11132406.8273978,9942738.33436217,10960778.7137258,12229336.9432782,14479830.2487604,16187718.5536715
10,15,11172969.5144025,9922248.33847777,11051859.1416536,12234454.5202062,14447244.624742,17477351.7025238
11,15,11109586.06645,9892630.6447407,10998502.8496958,12230505.2110138,14189688.196798,16994847.7641149
12,15,11242831.1090579,9933362.17157071,11100152.4912566,12440657.5911758,14392919.1628247,16958325.631455
13,15,11403034.0385628,10175091.0075112,11303093.097455,12405994.0264605,14412624.5469567,16772984.0455495
14,15,11261607.293162,10029066.6390885,11110618.2551558,12449650.7424328,14378549.4343986,16894394.042096
15,15,11468515.6324976,10098349.0867668,11308160.789631,12666567.1760665,14599605.4661494,17522325.3809011
16,15,11489962.4051297,10115030.9953949,11282874.4902453,12734016.7489951,15125574.3563958,18987498.0760972
17,15,11524450.3305249,10273416.238527,11421555.9624347,12733092.7047175,14640748.1366911,16703879.157766
18,15,11552273.9413653,10213955.2112146,11429959.9084674,12781152.2358274,14991054.753838,17520457.6536613
19,15,11680785.7738695,10430701.4371482,11459135.0884645,12787221.479261,15262937.3213555,17256394.1227659
20,15,11625755.5115955,10245578.9553344,11439888.3641962,12881465.285454,15330749.5337094,19568860.7626008
21,15,11603331.3696729,10339911.4539924,11565221.8589597,12791409.8688346,14551612.6787232,17394592.8225335
22,15,11908002.959319,10567140.3541103,11849572.8560877,13155321.9545123,15380906.6828608,19196799.1263869
23,15,11915475.4976467,10708855.7695846,11840836.9586704,13208293.4417981,14994352.635646,17307910.3809862
24,15,11937093.7648753,10600307.4395709,11841826.7719353,13102908.7638597,15059583.1736895,20053296.243561
25,15,12112838.7582003,10722851.666634,12085908.209957,13493329.7860158,15422307.9182075,17047370.5226048
26,15,12067756.8614104,10577141.0649441,11955729.7613284,13335985.0716364,15818730.2934868,17826742.6246785
27,15,12034363.625906,10494277.9702676,11915223.7947488,13301625.2832836,15678018.1261124,19603007.4740264
28,15,12120364.2629422,10553571.5117068,11984984.3962546,13395568.6899806,15810894.8725416,18862143.2680065
29,15,12181042.9416232,10701055.2925481,12049642.2774475,13465414.4961932,15740012.0054525,17996182.3143274
30,15,12077586.1155639,10799116.4576897,11921187.2191412,13170424.4334178,15619709.5099072,19126028.3092988
31,15,12527967.2187273,11164048.3259264,12322934.0287663,13721197.1675592,16218556.9563349,18456636.6085728
32,15,12515975.1045484,11188569.3755139,12324250.4479907,13711417.0911352,16019316.2081881,18861328.8776005
33,15,12504363.2266521,11006635.6372941,12427414.6617216,13896462.4374491,16017891.0578877,19021255.0869778
34,15,12442111.2719149,10963192.7748289,12409239.115458,13731969.6769758,15989514.5482972,18967846.6092668
35,15,12659693.6928807,11224966.1247914,12648122.0984279,13936627.7133611,16201463.8179177,19529458.0598219
36,15,12846860.8622462,11351998.7090544,12682870.3946734,14346522.981833,16668628.6236089,19318663.4096219
37,15,12779699.4852006,11405780.8337854,12550211.1432496,14117316.6927971,16484628.986955,18873995.46104
38,15,12645489.0168444,11374284.5045587,12527093.6597217,13915429.8893794,16012772.6311159,18591962.9359846
39,15,12945563.6404861,11387455.1762404,12803310.5120711,14290065.4465722,16939240.8259855,20159615.734667
40,15,12852246.13643,11516086.7849346,12829718.7305448,14012576.6062976,16379658.6566736,19487234.9325977
1,16,8869683.52190263,7809586.7449386,8801793.77337245,9798598.7588106,11457549.5550218,13894925.8792449
2,16,9187821.99357547,7963529.28423534,9125789.60843747,10275031.6349518,11878827.4700502,14324729.9835576
3,16,9194885.18815381,8091910.68140505,9118930.77323264,10216947.8037413,11963902.8579299,15023612.1018094
4,16,9125536.32653921,8043782.73281226,9090021.67463385,10196403.5902703,11844740.6674656,13762473.0254675
5,16,9110199.18997954,8004911.56648791,9003358.25076351,10128946.3939518,12020196.47377,14083038.2162506
6,16,9272224.41920461,8292504.97726417,9292263.21214896,10236236.8108572,11744929.274242,14055378.9667441
7,16,9154585.08937207,7934047.93209135,9015945.09530127,10319237.6826118,12055981.427654,14262064.8500931
8,16,9256087.5783805,8157334.26605229,9200385.00427583,10254924.1786583,11971322.1302499,14258646.7357557
9,16,9369204.30931086,8205744.15544916,9273156.0413753,10416591.2582021,12335786.5400136,14701599.3529811
10,16,9447129.54357064,8284056.55859606,9366160.28615148,10455762.2090887,12299407.6229812,14838536.9448946
11,16,9388219.66841476,8165399.03795878,9294809.74391231,10459822.6160269,12220755.9688041,14838298.1820659
12,16,9430359.60964358,8253914.96452428,9307236.33626746,10503396.6831783,12343167.2140181,14611381.4975435
13,16,9561102.99215321,8383708.84797334,9388923.12466527,10669421.4418627,12769842.8442339,15240586.5040437
14,16,9714168.89879674,8544030.98887873,9565097.99626975,10827953.6165876,12708983.637281,15167783.7487779
15,16,9665285.51712879,8481164.30535244,9512312.22366233,10702463.8815557,12486281.1671873,14791437.053991
16,16,9698769.44719015,8572147.39840751,9714834.35979151,10712296.7361958,12429497.6117417,15079024.0184208
17,16,9547160.82155983,8357497.12272204,9525950.56115572,10533281.527955,12592233.7532054,14585246.3597208
18,16,9638290.33035681,8559595.7725267,9649076.3240324,10623248.5403473,12597018.9637858,13961931.3787256
19,16,9903920.09146864,8578746.09880021,9749760.53563775,11020220.7535107,13021750.3670501,15641243.3266636
20,16,9723598.09449435,8560223.91416428,9688867.48571104,10857573.282859,12413328.8946297,16316969.6322772
21,16,9792098.98523804,8483101.75728946,9544041.78376266,10927099.9308069,13203138.5172157,15452619.5151245
22,16,10014822.4379804,8796573.25537693,9920593.93357262,11098384.426864,13083521.5064203,15222081.1777519
23,16,10115908.1782692,8998022.67960435,10070810.0080536,11109435.686019,12825943.3264248,15873220.4811918
24,16,9970363.67234605,8680638.06368998,9881903.4173473,11098087.2527649,13033581.2473829,14963845.2417023
25,16,10044437.1132418,8774885.70628561,9917815.63864082,11169641.5784205,13446066.8090556,15620899.1711935
26,16,10251278.468475,9122547.97105062,10167701.2255154,11358209.0652772,13330016.7783756,15541881.1255624
27,16,10199512.2815768,8937324.40989779,10049910.5585491,11393343.5459707,13458172.4128587,16794984.657411
28,16,10328058.567278,9053816.33366668,10074138.7927449,11525981.4147785,13515888.1480501,16152771.1331312
29,16,10488588.3381165,9125812.46701797,10341428.3866002,11721548.6914005,13683975.0017414,16620437.907101
30,16,10367707.3997084,9119726.10791022,10287694.6952184,11539635.1880813,13572041.9510057,16784710.0244997
31,16,10422066.5496147,9250413.77518702,10399640.7870065,11454721.8822319,13417726.477611,16334402.4808259
32,16,10404607.6600696,9153103.2518817,10251424.5394906,11582700.6458028,13756400.8327671,16812971.7274355
33,16,10526401.9484461,9271854.99101132,10406733.4273681,11622419.555027,13707700.9844352,16756675.3194586
34,16,10473614.8757906,9151906.19786542,10392224.8815108,11775785.930138,13772161.5093594,16693510.4680303
35,16,10665071.6234157,9341798.12418144,10584859.0686786,11928431.5106774,14151270.7008044,15459735.5074643
36,16,10724949.4959418,9370872.79752387,10613548.9657477,11933010.6119737,14313920.424687,16263152.3354913
37,16,10748513.8428293,9352903.01288371,10648062.0606083,11956158.7986776,14098269.5143428,16518563.3577762
38,16,10749251.2593594,9391143.25686326,10570819.8322284,11981475.4088,14163877.0047752,16608488.6366889
39,16,10795409.9497267,9446092.28494755,10702011.8473459,12086490.7117352,14103034.8437291,16387600.7190325
40,16,10886318.0975945,9564524.90732449,10652150.7047147,12220520.6472305,14216726.6931093,17239520.9684984
1,17,7596773.84553295,6608014.35393597,7461762.99606327,8597749.7661419,10176817.1513071,13183157.8415023
2,17,7597198.43112318,6510958.51811413,7576147.60971874,8584273.02723775,10063382.1682826,11718403.7401775
3,17,7686740.747246,6589867.85951389,7629356.18587495,8663938.40837951,10381629.2281456,11876028.4215863
4,17,7723876.68045305,6655623.9873808,7609842.22741259,8689446.85312921,10332694.6111697,11562867.3936333
5,17,7700911.99925166,6661588.07372275,7645680.08863519,8655026.44746936,10154534.3348059,11440296.8782018
6,17,7841902.49309357,6754127.61659639,7777301.99369368,8810753.33199914,10741762.1358673,12349569.7281754
7,17,7819681.69092313,6753788.0184944,7761827.83966312,8708279.76220272,10630315.5748212,12791809.5442084
8,17,7860192.52243181,6634883.09087844,7718960.54139416,8913512.71575123,10600572.6029231,13697680.1086833
9,17,7852715.71538327,6784488.59692644,7694399.70284603,8911749.38786576,10661149.2391035,13673056.2079091
10,17,7984976.36433841,6891263.96608763,7891003.04603951,8949599.24410646,10725416.0814633,12801896.9672857
11,17,7876306.9704884,6712252.3173197,7780877.43349159,8935438.61674775,10539875.3203695,13016887.4954926
12,17,7893728.65338768,6899638.01454749,7825408.98598584,8771888.6515632,10484311.9414831,11878516.906104
13,17,7954678.48924024,6863167.59805055,7821997.04351343,8935507.11711215,10834875.6748323,13226016.8813475
14,17,8221825.08123251,7093663.78885714,8164907.94541893,9173531.23613248,10973915.2226485,13568520.3858363
15,17,8186484.40351495,7132274.12913174,8070993.17706039,9124106.05909218,11002748.3757965,12557637.439888
16,17,8182365.14530447,7128217.9258229,8035790.05568405,9130900.83421027,10825719.77196,13692895.5509851
17,17,8339835.68725445,7201326.24410609,8242919.37321108,9231288.61833866,11218651.5496446,13412581.9130796
18,17,8218557.72143779,7166600.8088814,8114066.97846845,9216747.33582483,11015034.1803208,12679000.0709574
19,17,8189456.56459212,7029237.21544429,8133530.88149793,9126164.51815181,10868353.0679091,13538424.8014498
20,17,8396526.49074695,7337435.0237936,8280784.01898504,9299668.4620921,11241118.9588888,13098265.6798613
21,17,8321159.53276966,7174287.27928702,8236858.32965714,9315325.44402972,11087137.0576536,13978773.7863803
22,17,8356681.11307836,7172377.19773424,8278512.72004058,9251119.40404072,11222212.1315381,13320056.962463
23,17,8511190.99526827,7332339.50228236,8399295.39949219,9640569.6588385,11402734.8138552,13283937.2708234
24,17,8477043.88269901,7239795.03588196,8423866.92950478,9506943.03701612,11436205.386629,13344669.2551995
25,17,8480995.08430459,7266146.79595049,8456412.27975972,9463354.39778757,11306154.0755448,12967954.7013065
26,17,8493703.87916622,7278049.12181494,8491456.85197614,9626655.62061032,11158297.3017954,12903902.9136962
27,17,8556047.82038716,7457588.25220337,8404441.57589687,9566954.80170339,11345339.6834527,12893440.7540039
28,17,8657527.14172541,7526618.41687745,8552573.37568262,9647437.79214401,11382156.9092512,13845646.0817127
29,17,8517354.7452074,7276211.27534668,8399172.65466178,9698107.58276467,11479440.697949,13983403.4688161
30,17,8838558.81800359,7650559.90242453,8738835.20589391,9897133.13930599,11948366.8949571,14366240.8465047
31,17,8886572.73002649,7644691.60238008,8812055.46652633,9956384.52079024,11814290.4442573,14375997.1433411
32,17,8839382.27406202,7706701.00989193,8815811.57929084,9888981.47066258,11621454.7651239,13558197.1448289
33,17,8994974.57264695,7788563.10100896,8928399.05761585,10074533.5892862,12114178.9704466,14193922.2185072
34,17,8933856.71054792,7655029.10682334,8807914.14033228,9995865.03480094,11802441.8482609,15758642.4755401
35,17,8890749.81807343,7672157.83449173,8740589.04928575,10090630.0291637,11961012.8430259,14245241.5352871
36,17,9024219.6425024,7813086.61632097,9058382.48999324,10086243.3451624,11961126.9030663,15999739.8878147
37,17,9161734.5328373,7940056.52716726,9043813.95023969,10157687.2468417,12087206.1212435,14083789.3677022
38,17,9041524.82294855,7829920.32135119,8959767.72436412,10103524.2281695,11994561.7310044,14370421.8488959
39,17,9287932.84419161,8084529.98771797,9083152.77813459,10385116.8860727,12305725.454201,14811415.2731992
40,17,9128249.50981602,7893367.32468773,8960958.80031813,10184087.6043284,12116733.3773243,13903940.1500945
1,18,6402554.40115418,5568045.48387916,6295244.89694523,7191415.01356808,8941118.04347896,10517089.5113071
2,18,6388530.82785322,5491803.72278738,6308944.28408371,7183492.42761442,8823671.61876218,10883185.4100213
3,18,6534828.83719782,5682934.2816349,6508419.36485833,7326983.58529796,8768142.74550967,10086540.8044093
4,18,6519308.76129276,5528541.05825484,6444431.99376891,7565684.07097115,8853266.25089101,11298878.0345475
5,18,6512984.0399121,5560295.75215796,6375798.19198403,7446241.53612724,8975765.30092067,11525119.0969339
6,18,6568560.78297886,5618491.78245806,6475806.27033617,7422594.59607888,9216763.20845242,10992470.7886882
7,18,6575977.15169055,5641803.32703882,6532589.27308632,7436824.10843692,8912916.99289673,11025542.3114064
8,18,6575558.63261555,5609970.33314516,6465430.32116336,7554219.33565367,8826629.12160539,11071403.2448138
9,18,6679627.06854322,5569643.5681662,6503653.01718915,7725960.08938389,9151212.03106911,10406862.8173621
10,18,6684335.13129398,5704664.2833049,6594063.43525315,7557977.21832883,9103434.07982337,10371080.7548647
11,18,6781225.74605843,5893337.42579641,6693873.15222593,7654181.5448046,9172814.67600783,11855389.7557454
12,18,6776808.82573569,5746453.16694507,6622551.3762892,7624400.86162729,9480058.06787508,11614060.0996937
13,18,6855763.17121904,5828780.78014091,6685628.83206726,7762226.47251697,9423585.70830424,11454561.4818119
14,18,6597703.0189845,5717681.63335409,6407572.63512424,7342836.00556609,8920709.50816399,10908522.8021327
15,18,6782258.0189633,5817064.97588464,6651046.53519667,7636465.29907274,9290209.6933724,11576313.55857
16,18,6889728.2856599,5876115.09737152,6812583.07637621,7837974.6204257,9581533.66656153,11356875.6749819
17,18,6903198.5081572,5871613.1842142,6824622.38563664,7809492.26959925,9409105.07956535,11199791.2444943
18,18,6963046.05841647,5911664.62697816,6897913.18469673,7936316.6580789,9710997.66435812,11556228.865097
19,18,6906511.52204493,5920162.2728356,6772457.04900494,7788045.06559252,9763267.87644721,11294036.1158609
20,18,7019014.77247979,5897758.58984795,6917705.3466377,7964413.75218441,9801078.76061092,11489515.9351604
21,18,7103464.16639262,5942217.16991405,6974639.66124519,8050338.09797634,9975089.31140657,11909512.3251651
22,18,7089665.3896854,6010238.12021308,7010004.16321377,8039839.77838503,9669724.67596994,12080430.1095036
23,18,7185819.86663289,6157156.82815491,7003996.97596318,8184958.80014135,9809043.11610674,12070862.1566214
24,18,7040382.03519935,6004399.60725208,6946041.42748902,7891581.91301247,9843472.58394081,12004924.2741301
25,18,7220659.20335811,6245489.13235108,7107940.89673934,8092548.58198027,9856750.08100269,12101102.1637996
26,18,7300185.36774582,6334375.3350865,7238622.57970647,8205032.20936502,9805024.68162151,13193436.6707848
27,18,7266528.71742006,6202129.30708153,7238007.83027363,8243020.4474808,9883236.31469294,11680892.9027198
28,18,7402030.92255415,6235854.28049308,7308612.97777174,8367075.85018214,10230510.539399,13026689.5572604
29,18,7334242.64466413,6356575.60342803,7211916.67191108,8261728.33053295,9984016.68625505,11789199.3771497
30,18,7392696.70954914,6168139.36460207,7256790.18985805,8333727.19829601,10378075.0841754,12618898.4548052
31,18,7494660.19214902,6320729.49336313,7340321.1478376,8433291.92966783,10268164.8345565,12845390.5571023
32,18,7437860.40581403,6263168.75957939,7232544.92263739,8664375.56243097,10158743.3090047,13834408.2453378
33,18,7490489.19807905,6475503.88802592,7420581.2775376,8440921.22217391,10360905.4907273,12081889.1044399
34,18,7584090.46871488,6463373.22436442,7461789.34634517,8540719.3897611,10575545.3405598,12919759.9142544
35,18,7478034.7952396,6417680.12726624,7316961.20422668,8346980.15202772,10552894.4987143,14579844.2376485
36,18,7561194.06067665,6430348.95136129,7389690.58079764,8670384.9801924,10773480.2234123,12048825.4342424
37,18,7723711.27797636,6603384.13154943,7630240.43988258,8764393.03430903,10677718.508359,12428463.9399762
38,18,7596123.63459181,6547334.20989327,7430971.38730314,8632959.91665617,10524050.0518463,13060498.822398
39,18,7750333.75644753,6582538.37228245,7591290.37144442,8786205.12321565,10605492.0782666,13147659.3208257
40,18,7814282.63066669,6698596.75784892,7673524.846492,8860088.89306497,10712500.4147909,14674600.6089733
1,19,5362714.65110127,4434564.53089781,5243280.91844702,6209667.1043114,7575740.61364178,9475186.59273539
2,19,5412460.14177566,4608172.62863519,5323041.73297747,6177201.96918996,7816638.9961223,9393094.58402046
3,19,5541212.58398527,4538021.63017365,5430767.90945454,6345493.50623274,8265981.18517171,9322187.81054363
4,19,5576055.75695268,4661630.17001034,5448651.12257011,6418949.27611886,8012164.76223224,10084358.7650246
5,19,5495763.12777647,4631781.86452821,5421683.131262,6338743.3542262,7646762.14502008,9501662.93589975
6,19,5506237.94123192,4578097.85304801,5409183.70311599,6303416.1821011,7856255.53775008,9359509.26782966
7,19,5575812.65931179,4706807.28215748,5473916.31974746,6374649.75780472,7847215.34812729,9498064.39145401
8,19,5570929.45511909,4647547.90702353,5475641.18458516,6337538.55508665,7974559.85650529,9677429.90777295
9,19,5636121.00129581,4734290.1439921,5535125.29711462,6403595.41835347,7932700.52411046,9649124.98302396
10,19,5715607.80934113,4730650.54255855,5691832.17535469,6589426.31034863,8162954.94939812,10430026.8647805
11,19,5679829.73783886,4698682.51268726,5638706.37372315,6523536.86373451,7828553.49348585,9424253.83064347
12,19,5685472.28556744,4910963.23312183,5588262.4955664,6444065.67486334,7935726.63157211,9521398.29288789
13,19,5743392.40053467,4855528.46294589,5616787.25206596,6657883.55487393,8044589.01900659,9807226.77319463
14,19,5711699.35643664,4727993.91083292,5611939.03173192,6539753.76537914,8159813.28013638,10544446.3208581
15,19,5664445.07732148,4739545.79847935,5590195.80563161,6370862.02422065,7962863.42312193,9937694.62848371
16,19,5809407.28612966,4790639.33735739,5699265.77805085,6647861.7987655,8295520.69505138,10776913.4384255
17,19,5785562.36885933,4812120.54133147,5768683.63595769,6690224.90936444,8192873.30891244,9741887.68457941
18,19,5837835.3792363,4906361.29482781,5733624.21925101,6762593.24803123,8242555.19138205,9918716.36591313
19,19,5975806.07728137,5064336.72168706,5880389.20031282,6811297.05595984,8204532.17649608,12104118.1899538
20,19,5974999.75274553,5058206.66617971,5854513.55687424,6798938.74263269,8442844.3729183,10951704.3707838
21,19,5961516.14314232,4975211.59472211,5746558.23762221,6847826.08136794,8453918.27721904,9949918.76187314
22,19,6054902.02513868,5117042.54034414,5970524.02148295,6929874.89149939,8564568.10377816,9864924.53240814
23,19,6049219.12599899,4958325.89133939,5879420.38602452,6949408.61061802,8626726.85096661,10968442.4015507
24,19,6070306.25861157,5122735.48596021,6017823.98165195,6830283.74206789,8450916.57083942,10444328.7330795
25,19,6095031.07454013,5145031.62216337,5971564.20006123,6893935.16668737,8681778.39026505,10305904.6875148
26,19,6170949.73675946,5244689.70594873,5991669.67552025,7010195.77778409,8710981.5808704,11362541.6280073
27,19,6091237.31758656,5099804.58610451,6018534.05118889,7012884.96260314,8637486.94589056,10600514.7824422
28,19,6152036.02546728,5144840.26494915,6006568.92289179,7130542.65463916,8358021.60329618,10435204.711026
29,19,6219821.23018419,5124230.98889918,6089610.65237132,7207340.91832525,8982587.33612766,10690707.6301525
30,19,6349622.4144517,5363788.56477162,6175569.84897246,7336419.90177806,9046228.66139252,11181577.121364
31,19,6272086.97566479,5229326.69799791,6169441.60162996,7105004.86822952,8925915.98574877,11454274.8718238
32,19,6285494.48189205,5256758.94309045,6208890.5107597,7258499.54912045,8723996.16168543,11512144.3554259
33,19,6327890.08524476,5247412.42091772,6134067.02163511,7221255.40882763,9036375.3386374,11871016.5635054
34,19,6383114.95754226,5425772.00667103,6238764.59816561,7220722.9343703,8899390.37066562,10968984.9663116
35,19,6189781.44027055,5258501.27453907,6060174.23538565,7047270.62815352,8833921.78327387,10418464.434129
36,19,6446105.92399371,5514335.62375737,6316918.5127113,7310043.68259847,9000626.48804232,12145442.8897195
37,19,6507590.63092438,5494065.99973,6254515.94145569,7432650.6850855,9299209.15737289,11506629.210106
38,19,6399986.20467316,5424635.77735081,6275954.28798425,7307435.55303083,9007906.93479446,11464103.4221188
39,19,6484630.47416815,5509214.46202962,6377323.07426676,7460854.42467467,8887520.48001259,10976457.3696014
40,19,6614510.12652553,5535876.31985844,6464231.93450331,7548454.77084237,9469522.82246588,11692729.5877627
1,20,4546347.94689603,3689054.99698409,4446980.95808373,5293613.70013597,6572100.08352056,8771487.90654109
2,20,4555957.32874523,3766832.22503601,4433018.31706337,5213850.39341958,6695485.75101032,7988665.86120772
3,20,4599830.93475359,3862738.78456348,4543040.84529884,5269572.79180004,6498692.57913462,8448883.21797894
4,20,4657300.29367966,3800244.40715846,4567861.44110884,5500864.81230266,6711523.53994284,8146125.03763582
5,20,4695342.02389905,3833400.01874667,4565179.50799306,5427689.18181724,6830131.35829215,8580101.45097781
6,20,4674494.67399353,3873095.38403639,4648945.74385621,5399831.23443764,6575590.22438837,8292524.50650148
7,20,4808955.34776299,4003187.05577304,4704731.35721781,5538143.97730007,6992965.70068105,7965166.58631488
8,20,4697563.88460137,3850853.74442563,4602664.26994422,5432776.89201892,6929452.87867522,8160496.76227928
9,20,4739149.1994116,3965351.82986227,4640218.29263911,5510341.98996059,6843885.08210181,8360545.09356568
10,20,4755325.87743715,3902357.07986274,4608200.46919627,5520866.99668584,6789943.69439016,8843013.80190296
11,20,4794865.35551764,3929067.70442472,4761947.16031819,5541171.07327701,6922852.96384451,8498376.47573981
12,20,4852486.11444041,4000054.36115532,4804986.77210124,5598224.50268806,6910294.50156786,8730460.22010851
13,20,4719093.84998612,3889151.81468861,4651714.16092428,5426453.76679684,6910423.20550823,8214078.86393838
14,20,4861644.12446253,3977375.85230673,4773797.89821418,5587072.23719411,7168465.75104753,9031519.51103282
15,20,4834735.77805366,3985711.54609822,4702867.72116559,5590662.23718856,6883664.91361376,9517750.37146742
16,20,5011717.83661424,4182571.22054309,4906392.74648719,5746061.85910311,7004277.11601298,9502396.31138603
17,20,4831301.62161345,4027995.44765966,4734622.52684333,5499173.80241113,7099829.11810727,8497959.81252447
18,20,4989691.02607606,4125942.11649091,4842255.4577918,5627833.9023232,7307780.6795653,9109078.10630349
19,20,4998275.5352363,4143780.323153,4831979.54451141,5801084.43087443,7093735.69958816,8822996.05275681
20,20,4991954.90916396,4082913.00252184,4840303.68113231,5825936.23548173,7351196.70481192,9328967.76015424
21,20,5115374.64325216,4139121.92446983,5035191.09521562,5975738.12225407,7231072.42554661,9481230.62485842
22,20,5146200.39535021,4246249.47944102,5009976.05433889,5878167.28020198,7576187.20474107,10351059.444003
23,20,5013341.65797568,4142353.04049679,4978411.07680282,5804524.18594955,7178448.18691908,9120970.546445
24,20,5103856.04390172,4224882.5216437,4962563.7363599,5875004.05525245,7387210.51588746,9766797.66057107
25,20,5100202.21218672,4132406.39522126,5030392.04319723,5954193.88660992,7537512.63296009,9294540.23329346
26,20,5110040.39116529,4255932.07127598,5018388.14170035,5870514.32321503,7185256.47083336,9081757.09404674
27,20,5196247.66556078,4208263.77994312,5111744.24469515,6040948.99349383,7563889.85645755,9728140.67498913
28,20,5266582.55721122,4337472.32867375,5122111.40230259,6053735.07941699,7873053.28270393,9673832.82540328
29,20,5185779.94095582,4377474.95986717,5115974.38246402,6090337.72636566,7301858.85924279,8144503.60821677
30,20,5294120.14968689,4401703.03345761,5111837.23097709,6070875.24336834,7501222.70501899,9419026.22129873
31,20,5391062.68462869,4405733.52010104,5272919.56795671,6249044.0155462,7842882.50345571,9495177.22502193
32,20,5370039.92728539,4378344.79860678,5217811.09051478,6215367.70364508,7841562.04116405,9775405.28803584
33,20,5457399.28706442,4483292.66871946,5320159.01149187,6291763.18968409,7870259.08787757,9639411.80393983
34,20,5474130.42855721,4473933.34954513,5375227.24282193,6290180.83734439,8067167.85477904,10311047.0704056
35,20,5437314.03367282,4367827.67781609,5223050.36298606,6304719.55590926,8218630.11130947,9982508.92912238
36,20,5429044.00257759,4498365.05723665,5269123.04096044,6233080.98606903,7894669.05584522,10129812.4630995
37,20,5444419.54108044,4410231.5568381,5340939.85454198,6314388.47050916,7905054.08726084,9957387.70347547
38,20,5391289.59821303,4402679.96727075,5248655.38412431,6204473.63785076,8014741.84657755,10372400.619278
39,20,5559368.00835456,4523851.06459508,5377338.77114242,6405448.47991302,8068479.27600957,11224251.3495388
40,20,5543156.78531497,4558289.28681024,5475119.24083395,6378377.92042756,8023185.35621632,10818847.2990871
1,21,3875546.59980111,3188382.15576065,3800996.28975485,4471130.75402009,5832987.35968469,7888853.55480343
2,21,3914357.69140087,3113031.71153559,3888503.84447667,4527131.10931475,5947669.0739595,8570321.71161971
3,21,3918945.36806291,3137562.77912971,3748275.26739816,4580320.55294758,5906533.06988797,7423037.35865372
4,21,3971706.32157573,3197925.61395235,3838572.99282398,4562998.67405925,5980573.88640791,7835061.10160324
5,21,3889267.92535905,3163353.40928689,3809396.53844048,4465052.89570184,5825566.74830664,7006187.55015423
6,21,3979369.68711006,3246277.56628452,3875003.12512436,4677412.38316092,5862799.04965516,7425106.74408471
7,21,4025284.64192337,3273431.86302021,3893885.8192524,4674532.90322454,5825637.71369962,7777462.60044048
8,21,4040851.16327531,3203470.39519061,3868252.90346086,4664838.70454536,5988481.70316829,8100476.5230864
9,21,3956709.80452807,3165197.08714602,3828283.76074289,4555059.14078143,6008410.31365669,7315284.38315224
10,21,4069866.78583776,3228597.71018353,3978458.08868924,4680882.39646229,6218694.77253521,7688940.13425989
11,21,4045460.58118838,3259542.19313767,3898120.10564112,4682317.63479918,5918880.79385615,7894390.64280882
12,21,4085051.10543453,3318562.91756536,3992329.64436145,4793870.93025447,5956339.91462036,7963900.37368999
13,21,4158344.37498422,3308235.14272633,4041667.30603474,4929057.15443656,6276999.82460703,7618497.18961177
14,21,4114669.45828234,3297443.86720818,3984166.27076754,4701035.89078806,6437483.98657186,8799007.57005958
15,21,4090458.57460802,3309355.86498306,4020907.65937609,4781145.40510536,6028809.56706968,7279972.29349408
16,21,4187396.43844012,3378380.5468563,4096135.6943374,4870207.97037842,6328241.7913252,7645805.35553951
17,21,4242702.09773757,3476674.47391118,4146751.28897217,4903484.98550172,6373286.37778888,7834102.13606182
18,21,4126116.87681076,3356724.46358361,4055154.48164605,4835262.21183963,6200556.63708524,8169846.20614475
19,21,4240443.51487843,3455364.42489903,4180630.3253639,4942892.05523803,6312814.95551267,8044302.10953335
