AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
15,9,1516203.36059622,1395159.05633931,1511983.7732899,1638541.12734644,1820571.29669517,2139195.16865377
15,10,1440393.75473307,1306332.84866887,1428650.37209031,1561550.42645621,1824748.64853209,2048363.72627271
15,11,1325660.67691291,1188871.45033919,1321352.4473597,1444180.01983505,1684166.60346179,1863362.76432753
15,12,1236699.7051699,1127364.37474768,1234184.55729272,1358661.93008374,1529225.62868955,1772426.86121444
15,13,1141132.80003102,1025376.3263439,1126522.23506497,1248829.59601448,1469061.88787941,1735552.03497595
15,14,1033276.56529728,904035.938468294,1034264.26959704,1177313.97589493,1307980.47979513,1667135.91499117
15,15,941684.566756985,818168.623516242,944127.05305514,1057791.33365615,1197650.26674462,1513803.94297997
15,16,853090.378917696,731504.3359937,834907.840753929,950236.297264088,1144260.910528,1334773.49850538
15,17,766777.21618897,673111.412104923,756441.776650334,845994.70587606,1033062.40126686,1342210.32271612
15,18,672316.537887676,561887.621656584,665420.535005295,767432.716177058,927945.943916299,1130605.77059025
15,19,614240.030152447,508128.597113112,604656.909954769,709035.285849647,876840.839152685,1059794.36176579
15,20,533175.400956477,438988.318982489,526305.088410026,613264.424255168,772390.875046187,927463.831343252
15,21,471297.448488601,387199.613529686,461034.751077933,537388.163207901,678510.485919098,844450.068502876
15,22,413716.284201419,340933.194009907,400369.185687127,477045.13831361,610413.578864148,724251.087360956
15,23,357731.986571621,288287.190900824,349683.537879735,425823.578269008,534359.065834313,597830.164786489
15,24,312588.540316459,244522.48674484,301274.3828565,382125.406141936,477449.567286335,746943.291275008
15,25,275661.123585021,195452.258546047,269798.016284223,337977.70952341,460646.345805807,590673.851781609
15,26,231598.118685266,167401.393182595,218215.806636777,283238.284401763,386058.121466399,591539.08057767
15,27,206615.578926168,151493.819479363,196746.537587345,256298.970138605,354190.328526161,430984.673093501
15,28,173451.548853862,123504.540339727,162314.119544289,212635.245807897,322595.199220523,482032.657461178
15,29,147155.771123652,93847.4731259127,127608.22849146,184156.399100938,291674.773646856,409323.16550889
15,30,127007.062527906,78780.2330864931,109194.944920126,164776.142553921,261233.876584115,359995.246237471
15,31,106493.804610735,62456.1572936452,97040.3077628171,134953.684729973,206017.947364762,369862.777234841
15,32,87502.1571627796,47805.9345412559,77671.9104457961,110159.034008006,205324.910342095,283206.385803888
15,33,78182.878270739,40769.0162877912,66595.2982522038,106730.430980513,183568.13632808,268734.454324325
15,34,60515.9247221676,28801.2878900057,49472.2149911057,80682.7871802356,153243.256678716,266575.041964815
15,35,56410.9205662052,27093.1675785259,44020.5653772396,75773.0011631598,141137.946125336,283592.273892296
15,36,43616.7438579866,17130.8515533395,29881.9291835505,58106.1216495813,118608.335337713,255982.629841853
15,37,35869.7163003493,13321.9988827693,25520.8089364754,44205.1505485086,113913.976269829,220563.499748116
15,38,31588.0572832386,10814.5929297898,21733.0278880823,41665.5981654737,97666.6519794639,242380.09244425
15,39,27865.8916970883,9590.09577349712,17377.7464288847,32108.701807948,89686.7808827057,167767.970358179
15,40,25311.1995713421,6607.37606581181,15530.2504538153,28782.6770029769,93234.8220817671,207035.892194247
16,1,771147.454256829,657403.548364546,749870.355190919,856072.758063282,1089134.93870812,1340816.51061003
16,2,2042603.21521775,1855896.3592872,2030499.99952624,2231424.84738368,2460073.22492085,2953607.150195
16,3,2114645.86900163,1976068.26331778,2093899.95972919,2256608.49518385,2486039.32598208,2657845.37107213
16,4,2056006.0335663,1912964.12170158,2062904.88448064,2198741.22312429,2418042.24508126,2621182.33882004
16,5,1959188.27934684,1808966.37957911,1947461.4770279,2112060.24208909,2358726.84567764,2672450.29225382
16,6,1840060.69877362,1704159.12289601,1818439.15201385,1993427.59665462,2259297.90167517,2408973.05551581
16,7,1721720.47579295,1602763.81474556,1717058.6304354,1824627.75298968,2026178.43569476,2350152.53454127
16,8,1641414.14587706,1490633.42394098,1625420.71021922,1759010.25176706,1996765.87827876,2261706.52805231
16,9,1558326.87417951,1434250.21480541,1543006.07592946,1677592.246671,1903867.71500164,2185059.13237142
16,10,1437198.50809784,1301629.40505361,1432563.49868693,1555069.33116701,1757299.91263997,1946833.03504964
16,11,1339475.77688553,1210664.49066138,1337667.8090998,1474242.78208676,1642794.33336166,1875811.3545967
16,12,1215147.92962263,1090689.25849418,1214012.92607842,1317620.91192355,1523232.44526568,1971954.19644701
16,13,1122598.62815132,1005725.13317469,1105165.6153715,1223741.3199169,1457593.70910856,1666828.76322913
16,14,1030555.538711,906464.755752376,1015633.11763539,1162365.61379838,1325141.98725762,1427460.94014077
16,15,936044.833197747,823149.65236303,919249.119432719,1017583.6398534,1241420.95554171,1527583.08399301
16,16,832889.088787252,732287.457505719,825328.746825864,937726.697280816,1119412.01997622,1318577.91718906
16,17,758356.458125106,656218.225390124,759827.901471656,859509.53737796,1002914.0161776,1171318.39415236
16,18,655245.606772305,552494.182636198,638612.338134524,760627.741661513,936011.29752709,1094619.49241678
16,19,599345.906087024,502931.917583924,586297.172296371,676408.755653859,826190.626341306,1325824.46467261
16,20,525218.636146472,433184.146645643,521048.16604736,612235.696136158,740049.721729999,913672.919468095
16,21,459667.695997783,381166.986975638,451425.919593767,529031.559934631,669575.527563696,921224.670436846
16,22,405114.595450075,329692.822279342,390190.252203097,473877.036898724,628252.41670816,759217.572027172
16,23,352556.470978707,280005.65006212,341505.304366853,411848.82766827,566716.307844729,755305.167214848
16,24,304757.696143958,234420.328320623,287891.837646739,356892.067841159,506920.932808438,708738.33629875
16,25,273644.782783192,212719.708401901,262591.024743647,328631.755122234,439133.533087429,591988.416745878
16,26,217773.390439191,161506.708751004,206193.612212581,267226.031499948,361111.838203579,528640.565330881
16,27,195517.579914596,138055.226073247,188616.402044829,243503.052404256,329891.807572054,484483.286869123
16,28,167117.808686859,120533.665121174,158405.297607536,203516.140484212,299853.325682157,474311.714419461
16,29,140568.215359681,89184.3829064342,128165.864628899,179044.961177795,273263.418772551,456468.399297292
16,30,121362.890602051,71408.8887094997,109193.780878792,160807.407884394,247431.708381145,441098.432320799
16,31,104840.761806149,62151.2516179577,93522.6168849464,138356.942128833,211321.139038617,415004.825239186
16,32,86851.7408400363,48032.3906172933,75249.3771928989,112183.300877882,181459.081330631,413756.248806784
16,33,77927.4554366314,38049.6903283568,64620.6268892977,104278.152423475,179309.494888808,311713.967079735
16,34,68717.7204887446,29712.9245596361,54826.0157252614,87175.8252929225,170648.349272236,437133.308739045
16,35,49996.5973926044,21879.1411605337,41086.0020998179,66408.7096764755,136418.696357484,187935.239628717
16,36,45486.802320467,18337.5103146597,34881.9977787034,60241.2854392974,135325.692960553,204560.084186748
16,37,33385.2229304159,13813.4585056102,26771.6568977231,43147.5023681269,102213.797418745,206617.063197222
16,38,29638.1639133306,11478.0811915591,20405.0210476871,37145.3361175816,83827.6551302362,236324.118160532
16,39,26505.2956519656,8196.08218848776,16515.9364169749,33036.6132326114,87565.9531264406,193701.694043918
16,40,21728.3400938388,5380.64986890699,13239.024628381,25949.3584486158,80572.0499261319,149155.662858248
17,1,820885.713991613,720048.042578187,808259.46280636,905653.081084062,1122033.80823313,1269337.55330735
17,2,2133776.67265461,1968981.25148862,2117305.36746257,2274746.2795946,2512164.10937002,2936849.33688137
17,3,2202040.4096714,2061194.87335374,2190503.14914212,2337036.49764866,2644068.88743636,2834526.57134098
17,4,2107268.27474146,1949613.88797213,2094017.64079304,2253360.85069687,2519152.5466719,2831791.96094289
17,5,2025233.9484176,1882913.5339755,2001504.13737437,2149330.42688788,2387604.2181319,2850519.50140186
17,6,1858528.18247634,1726280.44299041,1837277.60905227,2000395.25197852,2189750.67639204,2530965.79470158
17,7,1779023.26209697,1620886.96353729,1779640.72485774,1927185.82987327,2141584.24486854,2382645.1767809
17,8,1650621.14256492,1532631.39918162,1638057.12985408,1763692.52368648,1976452.27977877,2441760.80754509
17,9,1551379.4557275,1409928.21902777,1549116.52870655,1680025.78591297,1839783.91018781,2052971.41758196
17,10,1431640.45235259,1307363.62728856,1425971.11484042,1556132.99083061,1751695.37190981,1919574.94029236
17,11,1340329.35202287,1201631.54509734,1305409.43777499,1464619.71772425,1692874.9797366,1958079.19728549
17,12,1213542.7231619,1082443.24024001,1198740.40749151,1325393.41735729,1536790.18585038,1768541.72990845
17,13,1110568.33678696,982823.617953608,1110879.1846751,1235563.57598608,1403650.70542177,1588537.83918746
17,14,1016478.46260823,899094.419497265,1005321.31326423,1135053.14732049,1303963.42492997,1554047.78332985
17,15,934115.15551781,803802.232226012,923122.994043103,1044255.42361592,1259618.85409774,1575765.92610354
17,16,812834.27464366,706962.901520046,811344.028418,904072.945586679,1081200.20231684,1180065.37639353
17,17,753504.924558996,638013.762566151,745398.27783076,851774.484919318,1008144.19594843,1156889.04913763
17,18,660471.708498838,569496.914962505,646017.864608079,750521.1981867,885476.312921401,1086279.61545564
17,19,579833.028139099,476279.300854604,560235.674521095,677074.294567719,837296.269402327,929977.627272802
17,20,517407.860708373,433256.804151458,507524.135969292,595565.45108053,739213.212205516,873282.052417217
17,21,447883.527363382,367198.76875193,438440.960580298,513507.904368209,687320.673204253,959418.296549648
17,22,414169.906452022,333285.158698163,409847.785055751,483654.959590992,626057.649583362,797441.811024413
17,23,341911.428453359,258472.739984555,327706.858225021,410414.315130601,544212.824093966,652923.339102437
17,24,317730.400364035,245357.000705869,307282.26893501,385501.852893131,506755.404034504,670814.9971478
17,25,264393.963287977,202128.075681906,253434.743368845,319243.292301533,444168.315867228,551123.028879648
17,26,228453.287853267,171439.715565879,224293.336249679,278586.81885862,375377.379452308,451986.764858523
17,27,197339.880953214,138040.802466214,195978.135965966,241713.62183077,335076.34976381,431840.49649777
17,28,172188.91583972,109719.020503889,151682.861744234,212915.531400433,320592.051424784,531552.80764474
17,29,141747.716571361,90875.223518182,130501.418696483,181647.173445211,286996.190020785,361615.130642578
17,30,120518.373893198,71533.3122952257,106978.226151515,155405.021648819,238559.699760461,417189.720804451
17,31,106923.686628796,60955.2691989565,88012.1645334303,142621.222290346,233121.637382235,364055.420763616
17,32,81665.3666659897,42813.8995931,69906.3466031447,109644.099280402,187937.022891155,296970.117308841
17,33,68261.2284013896,34594.2400496554,53390.5214305343,94936.0934316336,165504.602411393,259365.442011394
17,34,58903.5457739239,28296.8119441985,44175.2643497822,77222.7018679618,156525.654179202,378322.45876902
17,35,49053.1726933945,21840.9357669289,40809.289780334,62972.7932349494,141936.011793053,229339.772633243
17,36,44493.498567492,21142.7302737751,33943.0407400754,57092.0201706626,120123.797287638,227882.6669521
17,37,38952.9536190545,14054.9125390943,25205.5734028335,52072.9574764142,136631.053508681,268687.808997977
17,38,34409.4105422302,12388.4977019927,21660.5816568446,44227.1671842667,104178.723724905,231145.438568935
17,39,25757.0663666915,7638.40358346273,15784.1757384407,31598.465335513,88878.183086768,176966.679002295
17,40,23067.8175278429,5614.8152815732,14087.4105362292,28120.5906152233,79824.5359227566,180830.874446717
18,1,855334.192024159,741268.274831345,839630.14151247,961651.630072158,1123306.07550252,1379847.99358015
18,2,2260623.93901299,2081834.13300348,2247814.15365887,2428477.02873092,2683877.71225758,2963635.37802241
18,3,2295357.97974169,2148894.63608599,2266783.91509678,2450188.03374435,2726215.1808437,3061612.13019866
18,4,2175625.98805249,2038916.08111449,2190845.84008793,2305309.89480761,2545280.87618646,2769415.1347793
18,5,2031302.40866472,1886781.52579942,2026005.25671494,2166958.07147762,2385516.49407705,2549541.14351991
18,6,1955118.95130346,1792111.22007414,1932078.05756037,2092240.08676016,2384917.52225494,2568438.47221341
18,7,1793037.3079545,1635506.69820281,1780498.07136951,1936798.48479278,2171605.09230652,2573083.38192681
18,8,1681031.94381657,1543904.96975456,1676327.33609085,1798497.57516021,2066314.20697774,2273052.02531177
18,9,1549737.46759055,1414325.82695698,1549416.39933651,1692084.9302987,1844069.24034899,2095076.94575339
18,10,1435995.17697278,1298965.29924947,1421214.27148667,1575017.54626579,1791442.40195297,2084559.0361118
18,11,1311698.86072404,1200826.60903656,1305650.22215681,1426658.23058715,1643169.934101,1892554.96499118
18,12,1207958.57367222,1092504.38875698,1201214.97190618,1322572.47324644,1480068.43756827,1811851.23139568
18,13,1102110.77000637,986109.890017137,1093241.1834392,1207333.81751197,1381027.84327898,1686220.77533832
18,14,1017461.58407252,911477.723922441,1016261.64295143,1108612.32562224,1306698.04963666,1588556.8233489
18,15,909296.108749531,777716.942538208,909895.566983296,1019191.93230023,1152728.61623103,1365986.31402537
18,16,811611.855484349,715204.795266502,810656.023614012,909448.108506894,1070416.1060908,1284357.60739552
18,17,730588.325675467,636472.364412084,723858.255066684,838709.749115235,990016.370731794,1245090.93014749
18,18,637519.434635031,537609.066564371,622828.677145736,730338.307046363,897409.171135524,983762.125788455
18,19,567296.53778566,473758.772875878,560380.003126623,651327.736243841,793654.560966754,879148.227896829
18,20,519151.317228637,432442.328892841,502407.824625294,597739.759103435,728664.778594448,912927.966098348
18,21,447873.895990293,370276.655567694,438100.811673003,515548.48815376,667038.701271488,899292.678453365
18,22,387907.725026242,308094.91369456,376895.412207564,448561.834149624,582905.769868302,731591.877561452
18,23,339137.038531493,270582.882147434,328325.920904745,390783.664036896,568422.708622063,683925.473162459
18,24,302087.701702206,224175.915974049,286192.669011621,370762.206745437,504016.694709457,568755.184933653
18,25,256511.511796274,185304.436934349,236951.041306274,302083.90190564,458520.349078235,672253.563820789
18,26,218620.080767578,159483.426052696,199812.95675172,263479.146872073,382451.381808211,538094.520436404
18,27,184881.517334036,125688.683106124,180841.605107829,228911.805215768,335957.850821532,472881.067728866
18,28,173121.622047893,113912.141240715,166536.524388219,219781.609353093,313945.312697799,430698.062395044
18,29,135989.956959268,86525.4809303521,120431.923792829,174996.544875301,273231.489250048,382506.132209174
18,30,114499.751314971,72853.5072442195,102660.215427915,147684.45807844,222140.054572089,336662.857522559
18,31,100403.977367503,58336.150049475,92673.4792115266,131937.001307738,207680.308824046,404381.619595056
18,32,92860.621317858,49503.0901315653,79563.4507814518,121550.358891137,206402.809793625,444533.890765806
18,33,66971.1574295488,35059.1734656035,54215.2631648549,93585.7574439735,159989.315348483,218898.315847931
18,34,60252.5995354858,29703.4868544758,47935.1151163948,75409.9907357929,158240.195073672,306539.08684899
18,35,51467.8919298015,25188.6700214362,38197.3476530738,67056.2616130677,139331.673593731,220980.14269303
18,36,47220.546619453,18336.8762798419,33166.8776998969,67031.1989658801,138645.88943997,354284.540633608
18,37,37610.4317641996,13615.3016438706,25685.2290118808,47600.6268082129,111336.45321585,225042.971756739
18,38,33126.3018714726,9594.30476915775,20856.1397646264,46833.2651231109,115679.439588776,200028.319831264
18,39,25881.1786972168,7952.65818345969,15074.097259888,29428.0485449416,107492.256112142,204387.723659489
18,40,22964.7844157446,6795.220456828,14718.0608780267,30021.2852587019,85426.0012852078,148452.994001349
19,1,942426.778392647,817395.098953805,929456.872694142,1067782.83138639,1263296.07871633,1554138.60516879
19,2,2384706.41717743,2208474.82556959,2388640.33755853,2551636.52845615,2833127.36759879,3035876.75072748
19,3,2395043.90228087,2213420.69122445,2392630.72450033,2569802.52215584,2841110.03707953,3145440.7632757
19,4,2271918.92824859,2106420.34931131,2253369.56490892,2432518.48191282,2684257.11988539,2934952.04257989
19,5,2114353.5674291,1935912.21038256,2090681.98068665,2254833.34752105,2531772.52020233,2796218.41981358
19,6,1957777.995761,1806186.94162346,1942661.31188037,2115816.8399036,2350699.17998258,2698386.62996458
19,7,1832318.73826837,1683330.06838479,1849951.05270554,1954581.97311581,2193637.59918847,2476526.58736618
19,8,1687471.35658961,1533780.40035667,1681373.21961979,1806230.09117821,2106134.36494679,2515458.87825261
19,9,1562694.81257893,1415042.41252582,1555503.09592527,1710656.87038668,1896124.14776964,2180795.55876112
19,10,1432386.37353454,1284990.87448766,1419525.07008141,1561456.95005489,1754088.16282017,2064648.03548563
19,11,1320470.07782089,1195520.50777171,1304621.36087812,1453212.20846619,1679694.72763532,2075747.16140747
19,12,1200851.63089248,1071858.1945322,1198480.18951675,1326807.19518266,1482538.4260958,1627506.72569377
19,13,1094935.77667545,991534.471594212,1087267.09906615,1194699.49471791,1396282.02022586,1591495.09306381
19,14,1007251.61903653,900847.453773735,1004293.72324001,1093341.93402813,1326770.37591618,1490856.59884615
19,15,902235.009300652,786997.438468642,898881.597599953,1014481.12594753,1189127.94170826,1444379.16215126
19,16,812386.24993112,705908.848149115,797217.71680177,901303.608170295,1109292.0752279,1366263.14536009
19,17,730394.807509368,636788.318992595,706421.48193623,841262.703201015,984885.956052704,1220612.14469882
19,18,656239.319580001,553519.471537952,638270.102869409,749521.180670694,950617.182162576,1108600.90448443
19,19,572468.167884123,470739.183740883,564024.599905024,657908.444147172,835366.855923154,975656.067886226
19,20,503409.979381754,416087.813376069,481387.660168709,567219.030310465,769000.23030864,1051100.5940371
19,21,448614.08317694,363400.425754979,435100.017794902,516965.329539875,669867.676141406,854091.54343767
19,22,393191.200827241,317392.327141507,390894.914838315,460204.624490742,582612.259974764,690032.127019959
19,23,334705.457030491,256132.822971188,321958.299849084,405435.542161388,508150.159816975,637756.21454438
19,24,303383.574551327,239211.001903631,294502.863270467,360766.115507868,466972.932308754,600600.358501919
19,25,276413.777726986,191855.908017578,267578.156475107,342554.433152683,460587.126342131,717170.795486282
19,26,220762.320792117,153967.920615925,212656.334967303,266811.60320406,399884.95059424,532029.478066973
19,27,189560.565898952,132605.868716231,178780.983804929,237242.754436345,323965.844041053,568631.098490167
19,28,156507.949223311,103099.172542531,144976.251984365,200482.380460684,287418.899207139,437288.873415981
19,29,137125.253339022,94729.7923038163,125625.686479368,168095.991817485,281167.169084704,382174.076726239
19,30,113479.639874116,66525.1258554407,102759.532215915,141718.92638617,242625.613534505,352173.361250789
19,31,101688.928230973,55072.1717077416,92713.5373933764,132880.902110813,215146.803994508,399145.896818268
19,32,79425.9813831387,42675.4402539281,64846.7902081796,101581.018736292,175028.173881219,459429.22000271
19,33,70185.1836215561,37971.3722217554,59154.9971184907,89820.9443461686,159186.914413746,275252.210947896
19,34,63699.6159522765,30744.5579500701,51295.441501132,84487.9493521216,172561.472500253,232160.56086171
19,35,50966.122317168,19547.8918968609,37982.6572827736,70773.688362007,129871.538204449,316888.517463894
19,36,42631.4603239332,18632.0247995157,31236.0789959161,56413.8820594595,117868.895308321,200430.930628256
19,37,42165.9846867554,15089.958848009,27813.1582952844,54684.7392916415,127342.429346764,331696.805742098
19,38,30109.8661784122,8511.65869995548,17205.0064900911,37422.6952133289,113026.784700766,249793.655815538
19,39,27485.1033656952,7580.2847899331,15716.1765797197,38041.7149330865,109943.03714742,182179.284800696
19,40,23335.7862502928,4993.54302166873,13145.6494801816,25444.1788463946,91596.7232069051,219497.385000461
20,1,971119.549987566,864394.904322601,956800.126640387,1079821.89356199,1261951.2804195,1579756.10131388
20,2,2487819.14823306,2297527.48801682,2498086.78103065,2653479.23577527,2887533.85165881,3289604.02385625
20,3,2490564.20145872,2334460.34273343,2467130.21567499,2639517.0709569,2939866.59949685,3159254.6932517
20,4,2318632.8151374,2142503.83813174,2297183.43043703,2477804.28107421,2742397.2569699,2976118.16534443
20,5,2165417.32029896,1996382.15319269,2152539.77440094,2313214.25945462,2576029.3350928,2751976.15708381
20,6,1996450.68031463,1847878.70882382,1983101.79999196,2134915.22891759,2333683.94754946,3106492.62777411
20,7,1818500.78714251,1659558.51950246,1811334.19741472,1982141.41409602,2211202.98974415,2521137.64743765
20,8,1696914.33018432,1555186.70849173,1685734.14106058,1822433.77019396,2038834.56795517,2251571.39832471
20,9,1562531.06605073,1435163.77008097,1580864.72082442,1693743.33415335,1886301.74044792,2009575.68964297
20,10,1438222.58283419,1292344.7313133,1435548.38792232,1563053.57605704,1771062.1075286,1961073.92228286
20,11,1317758.48867669,1179296.14131482,1312096.85033845,1441503.92017274,1685062.20532928,1820257.20608906
20,12,1221769.08028183,1100623.57351136,1196790.53858764,1342426.90045739,1561016.25610725,1787173.31227698
20,13,1085010.85396266,958933.259236823,1074596.58100639,1218384.0519296,1387501.33914613,1636580.79177582
20,14,974284.819781648,864259.052223186,968992.389812643,1071374.61971502,1239540.02329099,1439565.70815512
20,15,900168.393361368,779451.015550594,894000.975496464,1002395.97500022,1173181.03777349,1644792.19311018
20,16,813617.739915948,697541.800974801,801050.181439845,913627.205112262,1072669.84778412,1297923.26252437
20,17,718791.482382123,620672.434006817,701784.085191566,804378.073071191,980483.682582833,1239215.852961
20,18,638762.120906734,551071.803481546,632762.885370644,718703.655386545,857254.239958592,1004186.2216634
20,19,559829.573590438,466354.762488521,549201.980138239,636428.481990066,783741.814342399,914529.252345353
20,20,513292.236078866,415101.302274984,497160.195866298,600263.593680076,726627.378476975,916575.267990282
20,21,429059.568046118,343545.828050703,425915.039150285,510576.837740585,608572.877001327,786665.51031879
20,22,382526.554303236,301635.789569324,371061.946694625,447343.150491178,594638.916902829,732073.955010365
20,23,327965.386062969,257519.868212021,309486.894462812,392240.767074894,522364.159451516,637582.465297823
20,24,295175.098675739,219559.625759886,279758.199123207,360762.566282014,497212.111197009,694013.397330365
20,25,251388.207991371,186965.994359906,233185.345197069,296323.016116582,461625.066552915,719774.534732906
20,26,210241.078208243,142567.093432762,193678.340137036,270337.228599928,369487.137428683,592172.937311985
20,27,179840.310503529,121894.850287237,162669.873744918,225478.99642297,327832.870937802,438734.031039192
20,28,155606.039609881,101118.103834614,137195.983450521,195110.743933327,310967.140166409,446201.373034034
20,29,136702.707401761,86449.9328429931,130904.758734692,172258.674992203,267495.211638744,435163.77993698
20,30,113246.132686479,72095.1422293527,102380.935381539,147212.338148872,222296.265831363,334100.896732539
20,31,101894.602595703,55591.4509814201,88919.4332338095,133038.618893916,216282.940658331,379289.439892113
20,32,88646.5775073848,45631.4057892148,75227.4896405165,118576.523436178,202064.297105731,345099.601567053
20,33,70253.2721946524,35835.5988862899,57384.2758049133,90382.6757576235,172912.556563891,250883.349706963
20,34,61045.9430999853,27278.6725037267,47733.5409305034,77591.0386727964,158414.57051827,396530.973974281
20,35,51591.3385180135,19842.9705525521,38197.9911547638,70817.8864386142,142451.999119816,286766.053678099
20,36,45335.9205055893,16744.0136900608,29201.355311659,60108.6296074275,136422.189564812,291761.932077817
20,37,39626.5839389178,14700.8349388307,28342.0347412633,56685.2798046705,109061.368075993,178202.233241801
20,38,27965.3676031404,8374.63812552378,17877.0001606528,34146.8388150013,99995.0359140867,174298.316094229
20,39,24529.6349094835,7158.19491951406,16102.8217973986,33207.4162580415,90176.7173555724,288757.175139082
20,40,19160.20930399,4945.0130641475,11912.8990688142,23072.3334497585,70798.0850827494,144101.350041592
21,1,1040811.07807829,917652.963929889,1034083.42011792,1142305.40847525,1363720.55990315,1638940.50744571
21,2,2592846.34765477,2415375.34487749,2577598.46187354,2775833.53365538,3021130.72065811,3413325.5733884
21,3,2581931.83498225,2395843.4781186,2572661.80108802,2763231.7870228,3066341.42205502,3264931.40581107
21,4,2397256.87328044,2204756.40457131,2375472.58898801,2560855.96394594,2841527.16819754,3511102.03799863
21,5,2185015.21939555,2040105.534672,2157250.56867482,2340089.12407078,2575959.75665939,2910674.53644598
21,6,2009621.23092783,1858725.88542216,2017577.76830664,2156805.83852558,2372275.45260446,2560483.61282289
21,7,1849981.71708872,1705885.09275593,1839946.01683637,1982260.23353471,2224437.16232835,2630373.01372644
21,8,1707611.43347982,1584897.74523193,1705076.45705303,1825629.50683824,2093036.90985829,2318604.7906879
21,9,1568051.52578152,1424840.80552261,1543043.07291244,1718018.40715212,1922630.11476472,2205766.63433399
21,10,1468823.04354199,1307924.41214606,1454535.07343975,1610534.75252941,1852907.68562261,2301486.72736621
21,11,1321648.51690794,1178464.91019407,1302680.08592319,1467690.51254544,1653684.08875682,1970861.93749268
21,12,1198249.62234879,1075702.5911077,1207564.94414928,1301384.45976195,1499710.85847069,1671589.21629414
21,13,1067821.85739443,940106.754334773,1060169.34864743,1201098.34867324,1361573.20173126,1516637.52048023
21,14,968369.000876199,853668.465996729,956415.152569854,1074872.99661935,1266342.32453682,1521745.04826646
21,15,884161.912171653,779177.273432671,891163.800070932,971520.298492436,1185632.84854279,1400065.49676695
21,16,794363.557721575,688033.152117708,779332.342412133,894685.950270347,1050324.3948495,1210622.54182453
21,17,701656.949244173,596414.291972872,689144.455753708,804232.477582851,959038.022442087,1146239.16674072
21,18,626327.431433726,523241.223024637,608838.614230582,721742.204189402,890321.640921826,1039543.9509146
21,19,559455.03420688,466858.522839765,553284.497261284,634101.25808642,794958.731899318,953813.574554359
21,20,479353.540303337,386593.838795984,462163.818214438,554205.949926291,710614.09037135,973246.450370042
21,21,430489.934717726,342609.433334623,420982.275950356,500485.227451671,639909.076301898,942036.097941201
21,22,375941.362647443,301511.45941046,364882.406949421,445204.541319263,569429.773657815,721753.913084994
21,23,332117.73655223,249298.977500775,319800.242090466,404704.111891347,552038.352868486,692336.704913294
21,24,290394.046777446,224519.800408293,278314.123815395,346045.763664348,475014.045823232,601407.975601932
21,25,240079.753127172,178998.223667564,234441.89637695,290400.989179666,396705.854225885,521854.017324039
21,26,198252.032787138,126858.636182249,182565.358019897,243177.734286451,372855.774261305,584082.755453181
21,27,177955.478843076,117383.62693263,166395.509741297,216946.98407391,340836.682291161,523357.376190316
21,28,145960.892664751,96325.3396595094,136665.271518848,181577.628397116,266950.429044509,445225.464608346
21,29,130088.963716268,84377.0546195826,119984.697348448,167796.854825775,250698.092081982,365201.951460698
21,30,107306.029252127,63508.7739659464,93126.6996703174,141641.895738457,209257.168511771,440279.400282023
21,31,94043.0582902146,48581.3652022102,83323.4734786449,128088.85324003,204155.784883027,276952.255275307
21,32,85372.0839745323,42574.0221914492,69451.6275317295,112438.808896034,210867.164411608,288979.531502559
21,33,69867.8268102786,33132.4330785544,53903.9146952866,94390.3771340402,173407.405870418,439773.087264924
21,34,58589.9631086392,26337.4719387081,43933.0456159505,78332.3314244345,160126.818031395,268609.006385445
21,35,49893.1959857785,21062.2554186721,40796.8156002592,61874.3043266278,135882.079175315,260624.939367705
21,36,41329.7723182995,16811.2634370596,31573.3789761586,57780.2111488777,114907.550357936,187434.920640078
21,37,34395.3751155455,12355.3613487951,25840.4440738567,47506.6834319267,95636.7301680607,168474.56225577
21,38,27075.4272002093,9134.7846240543,17680.6577509926,35557.6777716637,80451.4545916877,222535.736943547
21,39,26537.9060752303,7000.96386445724,15054.2348519347,32399.5022544276,94864.4249150231,201769.097821035
21,40,21383.4870508938,5432.36144242767,14903.5240239956,26324.2498393133,72332.3644320205,179370.387407518
22,1,1105565.68425786,976987.745531723,1083239.35117596,1230273.30757702,1442669.89840642,1637280.69870565
22,2,2733094.41366323,2546179.09173464,2734126.10556142,2915045.88726442,3178297.22726006,3526293.41418062
22,3,2709153.87379177,2525034.84701811,2703692.96647045,2878319.80493951,3106669.0207695,3646291.41198563
22,4,2458709.96847311,2287393.40330018,2444430.34608681,2623502.41212918,2892506.60962913,3169184.12575627
22,5,2249729.79363935,2082017.31749333,2232533.87235012,2403075.75298884,2722292.88052629,3011184.70127146
22,6,2080523.57279346,1925317.34120162,2084876.00903311,2214973.31570073,2497080.28480933,2691875.59307829
22,7,1895319.60288821,1744002.7958444,1892321.92513182,2038384.90161311,2318882.11731157,2595405.68533657
22,8,1717256.47251457,1566091.15076272,1697285.60739761,1846875.35666191,2135367.41321831,2231536.17506485
22,9,1610612.26402434,1458336.15688814,1609538.12575252,1751014.21764059,1997635.61962232,2241918.9005801
22,10,1433008.88064319,1320764.00278721,1420492.71944476,1554563.32855427,1741927.26762002,2078906.93590571
22,11,1323358.81387705,1184794.21240909,1310927.33207503,1452258.31884789,1654958.6585546,1899226.8428711
22,12,1200409.4870376,1054341.75327608,1191463.77482296,1352490.83747566,1513492.9754932,1679234.58300603
